,text,sentiment
4111,lapor ric ada iklan ga gue skip kasih butuh uang lu,positif
4112,laporannn iklannnya saya tonton habiss tanps skip wkwkwkw,positif
4113,lapyou tod,positif
4114,lcu,positif
4115,lebay,positif
4116,lebih lucu hate komen ketimbang kinten kamu rick,positif
4117,lebih toxic lg dong,positif
4118,legend intro,positif
4119,leh uga,positif
4120,lerr,positif
4121,lese lese lesele lese no more lese titiritititiritititittirittiritit,positif
4122,lewat,positif
4123,lhoo gak bakat jadi youtubeber mending lhoo hapus aja chanel lho,positif
4124,liat channel gw ada video zxuan kecelakaan sama tutorial fanny kabel noclickbait,positif
4125,liat dah banyak orang sensitif skrng kalau mau tidak usah nnton lah cok simple wkwkwk,positif
4126,liat iklan sampe habis auto erik kaya auto sedekah auto dapet pahala,positif
4127,liat konten terlalu normal jg kadang bosan jdi kadang tuju mampir konten yg unnormal gni jg salah satu asupan hibur prinsip cara orang beda buat ngibur viewers nya mungkin seperti gnilah cara si erick buat ngibur kamu,positif
4128,liat menit,positif
4129,lidah peler oeler lidah,positif
4130,lighting lu kurang terang bang besokan cari tempat yg cerah yak,positif
4131,lihat bowo woe banyak haters malah tambah tenar cukks ngomong sopan,positif
4132,like,positif
4133,like dulu baru liat,positif
4134,like dulu baru nonton v,positif
4135,like gabung sini akwokwowow btw aing join ah,positif
4136,like gue dong biar kaya,positif
4137,like kalian tonton di tahun,positif
4138,like ke,positif
4139,like ke eaa,positif
4140,like ke k leh ugha,positif
4141,like komen ini,positif
4142,like lebih banyak dari view cuk ajg,positif
4143,like like,positif
4144,like mau kalau ericko njing buat video tiap hari,positif
4145,like pertama,positif
4146,like reza arap comment eric congeanjink,positif
4147,like rik,positif
4148,like tuju erickolim jomblo,positif
4149,lim berapa kali lo nyabun,positif
4150,lim coo kaum arap nih fak pencitraan ,positif
4151,lim coo maksudlu banyak orang yang ngebuli bang eric daripada yang ngepuji dia ehh asal lu tau ya para haters dah kayak ikan hitam dari semua ikan putih asal lu tau ya dari itu itu semua sebenarnya ada banyak orang yang ngepuji bang eric banhkan berkali kali lipat lu lihat sendiri tuh like nya men sebenar nya orang yang ngepuji itu jauh lebih banyak hanya saja mereka gak keliatan karena orang yang ngebuli kayak loo ,positif
4152,lim intronya kok bukan yang kiamat,positif
4153,lim sans banyak haters banyak uang kok,positif
4154,lim w kalo liat iklan divideolu langsung gw report tuh iklan,positif
4155,link,positif
4156,live coli bang ntar aku subscribe pake akun,positif
4157,live nyabun lah rik,positif
4158,ljutin aja video enghibur kok,positif
4159,lmao good boi,positif
4160,lo bilang muka erik kontol karna lo suka sama erik soalnya ledekan seperti itu hanya sianggap candaan sama erik,negatif
4161,lo blng heters nambah kaya heters ngomongin lu jd yg gk kenal jd kenal helloooo pemikiran bocah ngomongin ellu aja ya amit amit deh,positif
4162,lo hate ericko lim ,positif
4163,lo juga netijen anjink,positif
4164,lo kalo bisa mati aja erik biar gw dapat chanel pendidikan lo dan kalo bisa lo ngasih warisan chanel lo ke gue biar gue cepet kaya,positif
4165,lo kan jga nrtizen tod,positif
4166,lo kapan botakkkkkk,positif
4167,lo kira t series wkkw,positif
4168,lo laki kan rik,positif
4169,lo ngatain eric malah eric jadi kaya tong,positif
4170,lo yang kaga paham awam,positif
4171,loe itu ganteng bang jangan pikitin comenan heters,positif
4172,loe udah ngak prawan yh rik,positif
4173,log loco makan kalok komen jangan lebay,positif
4174,lol,positif
4175,lol bocsh,positif
4176,lol marsha lol sulap ngakak njir,positif
4177,lol sok suci,positif
4178,lol wkwkwk,positif
4179,lolicontil,positif
4180,lolot,positif
4181,lone wolf lol lo bilang dek wkkwkwkwkw ok,positif
4182,lonte,negatif
4183,loo heters yaa omong terus erick yang kayaa mah bebas dong,positif
4184,lope cok,positif
4185,lope nya donk,positif
4186,lopee,positif
4187,lopyu rikolim,positif
4188,lord qorygoooooooorrrrrrrreeeeeee,positif
4189,loser read haters comment,positif
4190,loser reads haters comment wanna be,positif
4191,love,positif
4192,love ang,positif
4193,love asede kintil,positif
4194,love dong bg bun,positif
4195,love in dong rick,positif
4196,love pls,positif
4197,love u bgst,positif
4198,love u ericko lim salam fans malaysia tak kesah apa haters kata u are my heroo,positif
4199,love u rick,positif
4200,love v,positif
4201,love you ericko lim,positif
4202,love you ericontol,positif
4203,love you erikk muah muahhh muahhhhhhhhh,positif
4204,love your haters they re your biggest fans ma like aja,positif
4205,lover boss gua bt jadi ketawa boss good bos konten lo,positif
4206,low quality content and,positif
4207,lu adeknya virgoun yak,positif
4208,lu bilang jangan subs gua tapi kok naik naik subs nya good luck,negatif
4209,lu emang menghibur bgt bang,positif
4210,lu emng nggk pintar tapi lu genius,negatif
4211,lu ga takut masuk neraka dan disiksa gitu rik lo g pernah bayanging kyk gitu emang,positif
4212,lu ganteng bang tapi boong v,negatif
4213,lu ganteng banget rick ke pukon makanya gwe ngefans ma lu aye,positif
4214,lu ganteng bangkintol,positif
4215,lu ganteng karena lu laki,positif
4216,lu ganteng rik,positif
4217,lu ganteng tapi lu gendut jika lu gak gendut mesti tambah gantenglih apa yang dia inginkan tod,negatif
4218,lu gila ya wkwkkw,negatif
4219,lu gk tau bowo dulu gimana yang tadinya haters dimana mana sekarang udah terkenal ,positif
4220,lu goblok ya,negatif
4221,lu gua nonton krn muncul ditumbails gua tp jjur gua nyesel buang wkt gua dtik buat nnton lu smoga lembaga sensor indonesia dtgin lu amien,positif
4222,lu kaga punya baju item lain selain dwp haha bosen dah gua liatnya,positif
4223,lu kagak botak gua jadi haters,positif
4224,lu kalo bikin content ngomongnya di jaga dong lu udah gede lu sekolah di slb ya,positif
4225,lu kan g tua klo dia udh izin sma gore,positif
4226,lu komen pada cepet cepet banget si anjggggg btw intronya balik lagi v,positif
4227,lu mabuk ya,positif
4228,lu mau hate komen gua kasihtau ya gua kalo liat video lu gapernah ga skip iklannya bahkan sebelum iklan itu muncul udah gua skip mamam noh haha klannya kok dikit rick cuma gk gw skip,positif
4229,lu mirip sule rik,positif
4230,lu mungkin dipandang jahat ampas kek tpi gua tau lu itu baik jing contohnya aja temen lu yg kaneki harga diri dia di angkat tpi ujung ujungnya dia cundang ,negatif
4231,lu ngemis jgb disini dijalanan aja njingg,positif
4232,lu ngentod kapan kentodin kimi njenk,positif
4233,lu org di caci maki appun ttp keep calm v,positif
4234,lu pelihara aj tu haters rick gk ada dia pun chnnl lu g bkl trkenal ky gini,positif
4235,lu pernah nyium bau meme lim wkwkwkw ngakak anjinkkkk,positif
4236,lu pinter lu rendah hati lu gapernah sombong lu baik banget lu gapernah ngajarin orang jelek semua yg lu berikan di youtube ini tu berpengaruh banget ke gua jadi makasi rick lu dah jadi orang yg slalu menginspirasi buat gua ,positif
4237,lu punya ig ngga njing ericko lim give away di ig ada bngst,positif
4238,lu salah jga gblk,positif
4239,lu semua ngarti kagak yang gw diomongin disini njenk,positif
4240,lu tu ganteng bangat apa lagi gaya rambutloh aku pengen rambut kaya lo gimana ya,positif
4241,lu uya kuya ya,positif
4242,lu yang baca gw yang emosi,positif
4243,lucu,positif
4244,lucu anjjirr,positif
4245,lucu bang lu keep likeke komen kalo lo sendiri aja munapik lo ngocok abis tu sabun lo nonton bokep ngocok sendiri ,negatif
4246,lucu lucu,positif
4247,lucu masok pak ericko liml,positif
4248,lucu wkkwkw muter bhasanya pintar,positif
4249,luh gx butuh subscribe donk,positif
4250,luh pinter juga rik,positif
4251,luh punya enggak subscribe jt,positif
4252,lukman hakim jangan ngegas woy,positif
4253,lumayan lah bang erick nambahin traffic youtube enyum bahkan tertawa thanks rick ailapyu somach,positif
4254,luna daraasyfa aku cuma main pola pikir doang kamu bilang haters gausah nonton terus kamu lanjutin tulis malah ericko dapet duit get it ato mau lebih jelas,positif
4255,luna daraasyfa gua toxic,positif
4256,luna daraasyfa hmm mana fans yg doain idola dapet duit,positif
4257,luna daraasyfa nama soapers,positif
4258,luna daraasyfa unch unch,positif
4259,lusemuapdakayabocah luhtuhudhhpadagedebanggmikiraturanmahhlusirikamabanggerickolimm makanyakerjadherr,positif
4260,luv u semangat terus bang moga youtube rewerd kamu cepet selesai bang,positif
4261,lyufid ytg siapa yg nanya,positif
4262,m fadlu siapa,positif
4263,m m k beku ,positif
4264,m nya ketinggalan sory,positif
4265,m subscribe bangga ngeri banget yg subsnya m aja seperti anak haram kali,positif
4266,m subscribe colbarlah lim,positif
4267,m subscribe kamu janji botak setaaaaan mana janji lohhhhh,positif
4268,mabok kondom wkwk kebanyakan nyemil kondom,positif
4269,macam tutorial hadap haters,positif
4270,maen pb,positif
4271,maen pb lg rik sopers idupin lg kangen bro,positif
4272,maen pb rik kangen gw wkwk,positif
4273,maha benar netijen,positif
4274,mai frens ar gan,positif
4275,main cepet asw ,positif
4276,main pb dong bang,positif
4277,main pb lagi rik kangen gw sama ke toxic an lu saat main pb,positif
4278,main pb lah bang,positif
4279,main undercover bg,positif
4280,maju aja terus,positif
4281,maju terus,positif
4282,maju terus bang jangan dengerin kata haters cuma elu youtubers yg muka ny kaya lipetan kntl maju terus bang,positif
4283,maju terus kak patang mundur moga makin banyak subscribers heaters makin dikit kak r bar,positif
4284,mak gw masok tipi,positif
4285,makan banyak hater makin banyak duit kan ntol,positif
4286,makan jemboet,positif
4287,makan jembood,positif
4288,makan jembut,negatif
4289,makan jembut cewek lu rik,negatif
4290,makan jembut dong,negatif
4291,makan jembut hari,negatif
4292,makan kabel listrikk kek bang lu teh biar gregett liatnya ,positif
4293,makan roti isi jemb u,positif
4294,makanya anjink nonton video ampe habis jan cuma denger org terus langsung komen dasar netizen maha benar,positif
4295,makanya ngaca dulu sebelum komen wkwkwkwk,positif
4296,makasih,positif
4297,makasih bang erico,positif
4298,makasih bang gua hevun sama cenel kamu,positif
4299,makasih haters,positif
4300,makasih rick gw rasa video ini buat gw,positif
4301,makin banyak haters makin kenal kwkwk,positif
4302,makin gila makin famous lanjut gila kamu eriko aku dukung,negatif
4303,makin kaya aja nih orang,positif
4304,makin kesini konten lu boring bang bikin ide ide kreatif laiinya kek,positif
4305,makin lama makin mirip marlojangan dengerin para hatter yg iri itu ,positif
4306,makin scroll comment makin banyak yg sok suci,positif
4307,makin seneng gua kalo gini,positif
4308,maksa durasi min nice rik orang kntl yg gtau apa caci maki aja rik banyakin konten kaya gini serur,positif
4309,maksa menit anjg,positif
4310,maksa menit bngsat,positif
4311,maksain jadi menit demi adsenseannel keluarga,positif
4312,maksud apa,positif
4313,malamnya ga bisa tidur abis baca komentar,positif
4314,males ah iklannya ga bisa di skip,positif
4315,maling intro njirrr,positif
4316,mamaklo masih perawan,positif
4317,mampir,positif
4318,mampir buat dislike angat kamu ngehina youtuber laen sama orang gua pikir x unsubs aku kamu,positif
4319,mampir chanel aq juga y gak gw skip  dia bagi adsense buat lu,positif
4320,mampir channel,positif
4321,mampir channel aku dong,positif
4322,mampir channel ku ada konten minecraft survival mcpe,positif
4323,mampir di channl gue bro,positif
4324,mampir jugak yok wankawan channel awak,positif
4325,mampir yaa,positif
4326,mampu haters nya sekakmat,positif
4327,mampu haters nya sekakmat ,positif
4328,mana ada si iklan kondom,positif
4329,mana cok katanya juta subscriber botak please don t bullshit,positif
4330,mana haters ericko lim sini maju gua bunuh kalian satu satu,positif
4331,mana haters mana paling masih sibuk nonton video musik thailand wik wik wik v,positif
4332,mana haters nya,positif
4333,mana janji ny jt botak,positif
4334,mana janjimu rick katanya mo botak,positif
4335,mana kapten liong,positif
4336,mana katanya jt subs mu botak mana janji lu bang,positif
4337,mana konten hate nya lol,positif
4338,mana laki laki ganteng,positif
4339,mana mau jing si qory nya kwowkwowo,positif
4340,mana nih intro kiamat tod,positif
4341,mana nihh yg coment udh nonton blom,positif
4342,mana opening family frendly nya cok,positif
4343,mana orang ibu tak sesal lahir anak sendiri bukti ibu ericko lim sesal gua lihat vidio kamu pas collab sama ibu kamu terus ibu kamu tanya sesal ngelahirin anak dia dia jawab pernah sesal ngapain sesal so hatters orang rasa paling benar,positif
4344,mana pacar lu bang,positif
4345,mana pacar lu rik,positif
4346,mana si odyclrs,positif
4347,mana soapking,positif
4348,mana yg bilang komen vidio erik ngebuli smua engga tu aku kaga buli tu malah aku dukung erik,positif
4349,manaa wa,positif
4350,manaa wa goblok,negatif
4351,manaaa janji looo yg katanya botak juta subs,positif
4352,manap,positif
4353,mangat bang aku selalu dukung,positif
4354,mantaaaap,positif
4355,mantaap anji k,positif
4356,mantaap maju terus,positif
4357,mantab akmj gud lah rik langsung revenge hateres wowkwkwk balas gud ea bujank,positif
4358,mantab bang maju terus,positif
4359,mantab soul,positif
4360,mantabs bang erick mampir channel gue tot subscribe juga di fourcrazy,positif
4361,mantaf rik lanjutkan,positif
4362,mantao,positif
4363,mantao bang good job,positif
4364,mantap anjingg lanjut ros anjenk,positif
4365,mantap bang banyak benci banyak duit,positif
4366,mantap cuy dari dulu gua sub loe pas di garena stay for you cokkk ericolim kontol gue selalu nonton video lu soalnya konten lu menghibur walaupun ngga berfaedah menurut haters namanya juga haters jago ngomong cuman di dunia maya doang aslinya mental tempe v,negatif
4367,mantav bang,positif
4368,mantav mamankyoutuber ngomong jangan lupa subribe kalau lupa napa,positif
4369,mantengin hape,positif
4370,mantep bang chanel elu didik hehe,positif
4371,mantep kang,positif
4372,mantep niiiiihhhh,positif
4373,mantul,positif
4374,mantul bang,positif
4375,mantul bang erick aku dah coba trik yakult kamu and muka aku tambah ganteng oo,positif
4376,mantul bangrs bngst,positif
4377,mantul koh erick ab beri heaters kata mutiara coy,positif
4378,mantul rick,positif
4379,mantul sangat,positif
4380,mantul sayang kuy ngegay aja,positif
4381,mantull,positif
4382,mantull ,positif
4383,mantulll,positif
4384,mantullllll,positif
4385,mantuuuull,positif
4386,manusia,positif
4387,manusia akhir zaman,positif
4388,manusia awtis sumpah dah,positif
4389,manusia bangke tikus,positif
4390,manusia juga harusnya udah pada bisa mikir yak yang bener diambil yang gabener ya gausah diambil gue suka sih lo selalu jadi diri lo sendiri bukan jadi orang lain emang bangsat lo rik,negatif
4391,manusia kamu lestari cok,positif
4392,manusia kaya erick mau lo bilang apaan tetep ae gk mempan awakwoakw,positif
4393,manusia kebal haters,positif
4394,manusia kentodsense ini kebanyakan minum susu dancow,positif
4395,manusia punya otak bisa milih mana yg bener mana yg enggk lahhh terus lu apa a lomba buat bikin lu makin kayaody ama erickolim,positif
4396,many haters many viewers,positif
4397,mar bang ericko lim,positif
4398,mas,positif
4399,masalah anak anak deket rumah gua ikut nonton terus bagaimana tu,positif
4400,masalahnya tod kok gak ada komen gw gw kan subskrep lu cuma buqat bacod unsub dah anjink klo kek gini,positif
4401,masha and yanglek,positif
4402,masih fresh cok,positif
4403,masik,positif
4404,matanya selalu merah,positif
4405,matap bang,positif
4406,mati aja kamu benaluu,positif
4407,mati langsung masuk nerakak plng dlm lu cokkkk,positif
4408,mau di bully kek gimana juga tetep dia pantad tertebal v,positif
4409,mau ericko dong ahahha ,positif
4410,mau kamu hasut yg nama tonton setia ngak mudah pengaruh,positif
4411,mau komen jahat tidak kalau sekarang w komen jahat,positif
4412,mauuu dong dibacainn comment nyaaa omg wkwkwk fuck,positif
4413,mayan ya rik dapet untung dari haters  secara gak langsung haters berlomba lomba buat bikin lu makin kayaody ama erickolim,positif
4414,maybe erick buat channel untuk jadi pink guy nya indo,positif
4415,mayoritas wkwk land,positif
4416,mbahas ml sama pubg dong bang,positif
4417,meet up sma reza arap,positif
4418,meja bufet minimalis model simpel dan cantik,positif
4419,melawak ngediss mabok toxic ya bebas lah goblok selagi tidak menistakan agama gaada salah salah nya,negatif
4420,melet itu enakkkk,positif
4421,mem k itu artinya di bali ibu,positif
4422,mem k kok ngilu v wkwkw lo kira gigi njeeng,positif
4423,mem k ngilu,positif
4424,mem k ngilu anjay,positif
4425,mem k ngilu omg yeah thank kont l b tar pas udh jt sub jangan males malesan apload lu,positif
4426,mem k ngilu yalord ngakakk wkkek,positif
4427,mem k ngiluuuu,positif
4428,mem k ngiluuuuu tertawa bgst,positif
4429,memang anak nakal sering kali ngomong kasar masih batas wajar,positif
4430,memang gila haters mu kau ini ganteng,negatif
4431,memang kntlo,positif
4432,memantoel coy seru kapan kapan bikin bang,positif
4433,membutuhkan obat toxic nih,positif
4434,memeeek,positif
4435,memek,negatif
4436,memek ngilu wkwk,negatif
4437,memek ngilu wkwkw,negatif
4438,memek ngilu wkwkwk,negatif
4439,memek ngilu wkwkwkwk,negatif
4440,memek ngiluu wkwkw,negatif
4441,memekk,positif
4442,memekz,positif
4443,mendidik banget bang,positif
4444,mending baca cerita dewasa ya krntod til yak,positif
4445,mending hapus aja tuhh chanel bang wkwk,positif
4446,mending kamu ngomong kotor rangin deh,positif
4447,mending lu bikin konten yg menjijikan aja lim seru berfaedah lagi,positif
4448,mending ngecosplay nekopoi pada ngecosplay pink guy kamu anjenhhh,positif
4449,mending ngentd bgsd,positif
4450,mending ngopi,positif
4451,mending nontonin iklannya,positif
4452,mending saling subscribe biar untung wkwk,positif
4453,mending uang nya buat gua buat paket paket w sekarat neehh,positif
4454,mendingan lo sodakohkan channel youtube lo ke saya biar dapat berkah,positif
4455,menghasilkan perhari mau klik link ini,positif
4456,menghibur banget bang hahaha,positif
4457,menit ada penampakan,positif
4458,menit detik serasa nonton orang yg suara deddy corbuzer rik kalau video kamu gin baru aku skip iklan kalau konten kak gin aku nonton deh wkkwkwk,positif
4459,menit dimana saya sedang menonton video ini dengan saya pause selama menit sambil makan qtela guud mhankk v,positif
4460,menit gua buang anjink,positif
4461,menit kata itu ini channel didik didik mutu bukan balik simpang didik sesat,positif
4462,menit ngakak anjer wkwkkwk,positif
4463,menit ngakakk,positif
4464,menit tertawa njirr,positif
4465,menit that why i subscribe,positif
4466,menolak lupa opening jess,positif
4467,mental baja,positif
4468,mental sosmed semua taik,positif
4469,mentalnya memang mental juara,positif
4470,mentang mentang bego gratis di borong smua kan gw gk kebagian begonya,negatif
4471,menurut gw chanel eric biasa aja menghibur soal mendidik apa nggak yg salah orang tua lo salah didik lo wkwk,positif
4472,menurut gw sih hatersnya aja bego gw gak bosen nonton vidio nya erikolim karena buat gw ini hiburan bukan tuntunan,negatif
4473,merah tua sama merah muda beda berapa tahun ya gan ,positif
4474,merek kacamatanya bang erick apa,positif
4475,mereka bangsat emang bang sebenarnya lo itu baik,negatif
4476,mereka belum tentu sebik abang ericko lim ,positif
4477,mereka ngiri u banyak karena yutub u jt subscribe,positif
4478,meski chanel tidak mutu faedah penting aku hibur anjenk lanjutin bikin konten toxic nya njenk,positif
4479,meski ngomongnya jorok kelakuanya youtube kurang baik banyak benci nya gua ppa ko bukti satu smp gua tau kamu semua kamu bang apa yg man jemb ut,positif
4480,mhank eric kapan meet dilampung ditunggu mhank,positif
4481,miko zk kau tak tau sudah,positif
4482,miko zk wibu nub g bakal tau yg tau udah tingkat bar bar,positif
4483,minim konten bang,positif
4484,minta kocokin ni orang biasa ngocok sendiri,positif
4485,minta love donk,positif
4486,minta sama kimihime sono,positif
4487,mirip bowo,positif
4488,mirip dedi botak,positif
4489,mirip kata kata nya serial naruto comment nya nonton anime dulu baru ngehate,positif
4490,mirip konten erpan,positif
4491,mirip kopex gaming gaya kamu bg hehe,positif
4492,mirip ujun upa botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak botak boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong boong hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya hiya turut duka cita buat mli nda yg ngerosting atta lge hehehehe,positif
4493,miss the intro,positif
4494,miss this intro,positif
4495,mkanya bahasa kotor nya rangin bang biar nonton ikut neng,positif
4496,mkasih udah nonton jadi nambah viewer video nya dongini ny,positif
4497,ml lagi la bg,positif
4498,mlah ngakak banget wkwkwk,positif
4499,mmk,positif
4500,mmk ngilu wakaka,positif
4501,mmmmmmm bau mmk,positif
4502,mmmmppss ahhhh bau memek v,negatif
4503,mmmpppppsshhhh ahhh ,positif
4504,mmmppppsshh ahhh bau memek v,negatif
4505,mmppssshh ahh bau memeck,positif
4506,mmq iklan mobelejen,positif
4507,mmq iklan mobelejen semua,positif
4508,mnt viwes ggwp,positif
4509,mntp i very love you soapkingg lnjt trs memek ,negatif
4510,mnusai jongkok kgak tau hdup d guna buat masa muda doang masa tua kamu kcwa tenar bdoh,positif
4511,mo ngehate mo nonton,positif
4512,moba entodlu mana rick,positif
4513,moba kok analog,positif
4514,moba kok bola haha,positif
4515,moba kok haters,positif
4516,modal goblok jadi jutawan,negatif
4517,moga chanel erick kolim baned sama youtube aminn,positif
4518,moga isis liat,positif
4519,moga kamu dapet hidayah bang,positif
4520,moga sukses selalu bang eric salam shoaprs fans,positif
4521,moga sukses terus bang aku suport abang,positif
4522,moga sukses terus bang salam shoapers bal fans eriko like sini,positif
4523,mohon baca ya ericko,positif
4524,mohon bang jangan ngomong kotor,positif
4525,mohon sabar tahan emosi,positif
4526,mohon sabar uji,positif
4527,mohon sabar uji ntot,positif
4528,mokad lu haters kont l dasar kau lahir dari celah batu tak ada otak,positif
4529,mood banget awkwowowkwoko terus karya bang,positif
4530,moodat bang you tube rewindnya main pubg lagi dong bang,positif
4531,motivasi anjir ngakak wkwkkwkwk memotivasi sekali,negatif
4532,motivasi bikin semangat coli,positif
4533,motivasi gw kocok dahulu sebelum pakai,positif
4534,motivational haters,positif
4535,motivator wkwkwkwk,positif
4536,mpl day april,positif
4537,mpssssshhhhhh,positif
4538,mr mitsuki iyah lah qorygore ada tanding,positif
4539,muantef betul,positif
4540,muarifah berkata maaf bila aku sampah namun belajar menghargai kita sama tanah,negatif
4541,mudah an aja subscriber lo semua rik,positif
